scenario,forecast_basis,horizon,metric,field,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
voluntary_pools,conditional,year_5_annual,skilled_work_hours,biorisk_prevention,hours,200000,69521160841,3.37875877541,0.0661596690014,0,0,0,1.10824809604,6.03232764032,14.4766265514,0.36182,especially_prior_driven_appendix_only
voluntary_pools,conditional,year_5_annual,skilled_work_hours,space_governance,hours,200000,69521160841,1.7380209083,0.0337107930768,0,0,0,0.561177294064,3.06748633607,7.36526244177,0.361815,especially_prior_driven_appendix_only
voluntary_pools,conditional,year_5_annual,skilled_work_hours,global_health,hours,200000,69521160841,6.17273200918,0.119187229284,0,0,0,2.01024830895,10.9087652134,26.271644165,0.36183,especially_prior_driven_appendix_only
voluntary_pools,conditional,year_5_annual,skilled_work_hours,strategic_reasoning,hours,200000,69521160841,4.03106592567,0.0781613748709,0,0,0,1.3119430421,7.14512551708,17.1104605474,0.36208,especially_prior_driven_appendix_only
voluntary_pools,conditional,year_5_annual,skilled_work_hours,environmental_protection,hours,200000,69521160841,7.58768199336,0.148879014626,0,0,0,2.46994216788,13.366023498,32.2511523559,0.36211,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,factory_farming_reduction,USD,200000,69521160841,169022.869046,98599.3512878,6115.41298234,13005.0357137,37124.9942549,223598.720539,414171.788102,573612.988237,0.00111,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,wild_animal_suffering,USD,200000,69521160841,32877.3192516,19165.6496273,1204.9628795,2555.77613416,7249.15181013,43208.9307453,80425.9280125,111470.190567,0.00104,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69521160841,105821.921421,62265.8107062,3999.89944892,8415.94938164,23613.2264475,140040.632583,257349.51541,356956.447226,0.00113,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69521160841,148736.379419,87253.8045501,4726.14710626,10949.0918617,32459.9162086,197405.39992,364841.392668,505702.10525,0.000935,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,biorisk_prevention,USD,200000,69521160841,76662.9483216,44957.7967967,2793.40219657,5961.36166339,16940.1002827,100990.239448,187333.822735,258769.156151,0.001095,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,space_governance,USD,200000,69521160841,39705.2378326,23170.8797324,1455.92898702,3085.09332607,8773.69477232,52276.5774607,96797.0906948,134895.857925,0.001045,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,global_health,USD,200000,69521160841,224986.045862,132741.204829,7783.96778779,17149.4419894,49836.3959994,298543.832675,551843.079193,762057.361865,0.00092,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,strategic_reasoning,USD,200000,69521160841,54324.3442621,31768.1429979,2095.17727954,4344.21568841,12090.8409647,71210.1292671,132680.722305,183773.338736,0.001105,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,cause_directed_cash,environmental_protection,USD,200000,69521160841,184903.402921,108627.084707,6355.16268744,14030.9363655,40551.414295,244722.253398,454821.604111,626302.1447,0.00116,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,factory_farming_reduction,hours,200000,69521160841,152.756873096,3.97273010441,0,0,0,59.2146474713,300.192968404,681.29449521,0.36214,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,wild_animal_suffering,hours,200000,69521160841,16.6085247365,0.421525978453,0,0,0,6.37730091101,32.5383549019,75.1213995199,0.3619,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69521160841,41.2718675952,1.04603017793,0,0,0,15.8964419702,80.9466966243,184.18238414,0.36202,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69521160841,24.9060191804,0.636165408713,0,0,0,9.53125954886,48.8000843351,112.291107556,0.362175,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,biorisk_prevention,hours,200000,69521160841,27.9606941316,0.701374683811,0,0,0,10.5693717777,54.2825416011,124.284512578,0.362245,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,space_governance,hours,200000,69521160841,14.3517503791,0.368530780403,0,0,0,5.49868359447,28.081993823,63.8740078734,0.36167,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,global_health,hours,200000,69521160841,62.6428727376,1.59845887971,0,0,0,24.0352698763,122.571723771,277.366202368,0.36187,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,strategic_reasoning,hours,200000,69521160841,38.513537438,0.969435549834,0,0,0,14.6246104681,75.2342131707,172.316392,0.362255,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,ordinary_action_hours,environmental_protection,hours,200000,69521160841,95.2045546524,2.45248010903,0,0,0,36.9520338777,187.618573413,428.085672885,0.36207,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,factory_farming_reduction,hours,200000,69521160841,33.8219952827,0.671394939417,0,0,0,11.2016088808,60.5320425446,144.101158329,0.36236,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,wild_animal_suffering,hours,200000,69521160841,5.21542021588,0.100872312434,0,0,0,1.68496066923,9.13429673554,22.229694097,0.36219,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69521160841,13.0779289756,0.257103215823,0,0,0,4.2671857856,23.0739764107,56.0436691793,0.36123,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69521160841,7.84023772378,0.150908395666,0,0,0,2.53582832512,13.8636423143,33.3356055491,0.36221,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,biorisk_prevention,hours,200000,69521160841,9.45432501376,0.185125679316,0,0,0,3.10106118616,16.8794489018,40.5079917265,0.36182,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,space_governance,hours,200000,69521160841,4.86326951405,0.094328365949,0,0,0,1.57026674027,8.58333332571,20.6092205939,0.361815,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,global_health,hours,200000,69521160841,17.2723235119,0.333505549831,0,0,0,5.62500673606,30.5245265145,73.5123988103,0.36183,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,strategic_reasoning,hours,200000,69521160841,11.2795881406,0.218708434272,0,0,0,3.67103328295,19.9932411258,47.8778941921,0.36208,especially_prior_driven_appendix_only
voluntary_pools,conditional,five_year_cumulative,skilled_work_hours,environmental_protection,hours,200000,69521160841,21.2315872291,0.41658806845,0,0,0,6.9113060661,37.4003409806,90.2440501703,0.36211,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,factory_farming_reduction,USD,200000,69521160841,66403.3248531,38691.9694626,2356.23329962,5071.05307215,14525.4010507,87868.2168145,162839.419818,225623.339174,0.00111,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,wild_animal_suffering,USD,200000,69521160841,12908.0612944,7511.67127693,462.522043681,990.386021248,2830.23120771,16967.1551622,31599.0104853,43803.3684305,0.00104,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69521160841,41538.6141845,24392.6448305,1527.39001677,3250.33760508,9210.32988218,54965.2198024,101130.203856,140404.889023,0.00113,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69521160841,58459.2391264,34263.2030617,1824.92286103,4277.97975447,12730.2061066,77566.3593778,143459.829149,198858.283563,0.000935,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,biorisk_prevention,USD,200000,69521160841,30105.8624742,17622.1057504,1069.45374379,2318.1355918,6620.57150969,39668.7747327,73622.9167066,101787.975643,0.001095,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,space_governance,USD,200000,69521160841,15588.7650376,9084.07340343,556.577054101,1196.94531845,3421.04167732,20518.7407186,38043.813146,53041.0695893,0.001045,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,global_health,USD,200000,69521160841,88413.0483066,52119.6433365,3006.43925857,6687.66951926,19521.7415232,117315.101358,216994.781896,299667.308037,0.00092,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,strategic_reasoning,USD,200000,69521160841,21320.3751828,12436.6404609,800.021624501,1679.40804107,4715.47333515,27961.0999494,52137.6154871,72266.8578732,0.001105,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,cause_directed_cash,environmental_protection,USD,200000,69521160841,72670.1380553,42659.125212,2466.25825365,5467.4993606,15898.0874389,96191.4835383,178827.096376,246239.761074,0.00116,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,factory_farming_reduction,hours,200000,69521160841,60.1010648246,1.56304135256,0,0,0,23.2975662182,118.10870888,268.050293197,0.36214,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,wild_animal_suffering,hours,200000,69521160841,6.53450153566,0.165846286604,0,0,0,2.50910199777,12.8019756991,29.5559604668,0.3619,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69521160841,16.2381118407,0.411552856889,0,0,0,6.25433782435,31.8478806391,72.4652003176,0.36202,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69521160841,9.79908951358,0.250294587035,0,0,0,3.75000375693,19.200033181,44.1801078907,0.362175,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,biorisk_prevention,hours,200000,69521160841,11.0009288387,0.27595069527,0,0,0,4.15844135517,21.357065548,48.898824621,0.362245,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,space_governance,hours,200000,69521160841,5.6465903131,0.14499571688,0,0,0,2.16341649618,11.0486533074,25.1307571961,0.36167,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,global_health,hours,200000,69521160841,24.646376159,0.628901854314,0,0,0,9.45649962345,48.2249405002,109.127686177,0.36187,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,strategic_reasoning,hours,200000,69521160841,15.1528671887,0.381417265509,0,0,0,5.75394510222,29.6003461655,67.7966132459,0.362255,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,ordinary_action_hours,environmental_protection,hours,200000,69521160841,37.4575296993,0.964910206833,0,0,0,14.5385051322,73.8171436381,168.427149988,0.36207,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,factory_farming_reduction,hours,200000,69521160841,13.3070145375,0.264155386,0,0,0,4.40719037934,23.8158855913,56.6955377034,0.36236,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,wild_animal_suffering,hours,200000,69521160841,2.05196860953,0.0396874671873,0,0,0,0.662935345271,3.59382166644,8.74610915293,0.36219,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69521160841,5.14541467891,0.101155363602,0,0,0,1.6788927681,9.07828580095,22.0499682017,0.36123,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69521160841,3.0846836946,0.0593737950161,0,0,0,0.997702947587,5.45454779579,13.1156480849,0.36221,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,biorisk_prevention,hours,200000,69521160841,3.71973443164,0.0728363328456,0,0,0,1.22008964701,6.6410946499,15.9375705153,0.36182,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,space_governance,hours,200000,69521160841,1.91341751373,0.0371127997176,0,0,0,0.617809865025,3.37704917733,8.10854580745,0.361815,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,global_health,hours,200000,69521160841,6.79566826699,0.131215298294,0,0,0,2.21311740435,12.0096497762,28.9229110073,0.36183,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,strategic_reasoning,hours,200000,69521160841,4.43787074386,0.0860492200414,0,0,0,1.44434096378,7.86619322981,18.8372042723,0.36208,especially_prior_driven_appendix_only
voluntary_pools,conditional,eoy5_annualized_run_rate,skilled_work_hours,environmental_protection,hours,200000,69521160841,8.35341136884,0.163903502341,0,0,0,2.71920238666,14.7148882547,35.5058558047,0.36211,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,factory_farming_reduction,USD,200000,69531160860,3229.93014276,785.580820252,0,0,37.6993024934,3635.80920728,9356.45363992,14809.2281706,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,wild_animal_suffering,USD,200000,69531160860,634.030369281,155.670698179,0,0,7.64601711891,717.296050492,1841.45322284,2889.473156,0.18026,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69531160860,2049.68221734,508.432310248,0,0,24.9241460402,2334.24724131,5977.91752627,9326.93979194,0.18029,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69531160860,2808.54984267,681.677472146,0,0,30.6892007022,3171.76982863,8193.17739651,12862.0054965,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,biorisk_prevention,USD,200000,69531160860,1476.66567024,361.490297188,0,0,17.5901102403,1670.96424462,4289.67402837,6721.61276119,0.180245,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,space_governance,USD,200000,69531160860,767.259147236,187.613777558,0,0,9.12346570574,867.373718732,2231.02720934,3501.50893825,0.180225,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,global_health,USD,200000,69531160860,4268.91395928,1045.55439176,0,0,47.6813252564,4829.9457323,12426.4055674,19570.2900479,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,strategic_reasoning,USD,200000,69531160860,1056.5812694,259.615610894,0,0,12.886540806,1194.95751004,3067.18057352,4799.64335645,0.18024,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,cause_directed_cash,environmental_protection,USD,200000,69531160860,3511.5483166,852.632032382,0,0,38.6169331106,3952.09353724,10231.0440454,16073.0534724,0.180275,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,factory_farming_reduction,hours,200000,69531160860,2.79625227937,0.000770717886355,0,0,0,0.427950086592,3.96455329775,10.958183852,0.477785,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,wild_animal_suffering,hours,200000,69531160860,0.306075514789,7.86085396898e-05,0,0,0,0.0456976662368,0.427782544074,1.20318515371,0.4782,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69531160860,0.763747326994,0.000199368775491,0,0,0,0.11429802523,1.06656744567,2.98388633849,0.47795,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69531160860,0.459023302226,0.000125115203703,0,0,0,0.0689992531909,0.645659937324,1.78835082273,0.47745,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,biorisk_prevention,hours,200000,69531160860,0.511121150464,0.000141174617955,0,0,0,0.0772415935524,0.715644845356,2.01437340388,0.47733,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,space_governance,hours,200000,69531160860,0.264988730309,6.78371076055e-05,0,0,0,0.0397831446998,0.369904318495,1.04187227398,0.478155,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,global_health,hours,200000,69531160860,1.1507210138,0.000299772632823,0,0,0,0.173265481489,1.6010688238,4.46648194848,0.477975,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,strategic_reasoning,hours,200000,69531160860,0.706809019534,0.000189748580901,0,0,0,0.106271348652,0.984557164752,2.78517348938,0.477785,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,environmental_protection,hours,200000,69531160860,1.742307738,0.000483514992131,0,0,0,0.26505289447,2.4728830036,6.91680723599,0.47758,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,factory_farming_reduction,hours,200000,69531160860,0.610020351518,0.000127362995321,0,0,0,0.0785283729315,0.787756204455,2.29094269766,0.477795,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,wild_animal_suffering,hours,200000,69531160860,0.0922843877638,1.89379168341e-05,0,0,0,0.0118146204785,0.117772052653,0.346080204222,0.477835,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69531160860,0.233920612218,4.75018575828e-05,0,0,0,0.0296048965115,0.29661101617,0.87611332364,0.477975,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69531160860,0.14276191594,2.90845469171e-05,0,0,0,0.0177051131628,0.178742041731,0.526692544969,0.47764,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,biorisk_prevention,hours,200000,69531160860,0.170653097108,3.50725275388e-05,0,0,0,0.0216838162413,0.218168566612,0.637289980007,0.4777,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,space_governance,hours,200000,69531160860,0.0875101611834,1.65689324654e-05,0,0,0,0.0109443604543,0.11003358141,0.320201819592,0.478545,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,global_health,hours,200000,69531160860,0.31118826031,6.4462396979e-05,0,0,0,0.0391695196328,0.391390371205,1.14811099365,0.477585,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,strategic_reasoning,hours,200000,69531160860,0.203018953357,4.2253271957e-05,0,0,0,0.0257102717966,0.258502097598,0.758621107543,0.477655,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_1,skilled_work_hours,environmental_protection,hours,200000,69531160860,0.38362211148,7.90537500833e-05,0,0,0,0.0485785046722,0.486912701868,1.42517771992,0.47768,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,factory_farming_reduction,USD,200000,69531160860,26418.8127306,6337.04857571,0,0,304.862134511,29339.0216746,76445.8601839,121903.159354,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,wild_animal_suffering,USD,200000,69531160860,5129.59224979,1243.53767336,0,0,62.1210007245,5699.58826884,14846.6637405,23585.1901809,0.18026,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69531160860,16519.333654,4045.87295945,0,0,203.126772341,18522.7978746,47939.8143922,75665.6966422,0.18029,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69531160860,23137.2779049,5547.08056325,0,0,245.527609218,25873.8362294,67497.813117,106685.8673,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,biorisk_prevention,USD,200000,69531160860,11989.9636036,2895.59223776,0,0,142.841977573,13369.4397556,34706.757272,55006.6502921,0.180245,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,space_governance,USD,200000,69531160860,6209.52733743,1495.77049445,0,0,74.1968266882,6906.90175874,17975.1670048,28487.8355041,0.180225,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,global_health,USD,200000,69531160860,35070.6112598,8451.2244292,0,0,383.477668987,39255.1410337,101976.808396,161567.133407,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,strategic_reasoning,USD,200000,69531160860,8493.8690939,2065.26983981,0,0,105.076049674,9434.9618983,24583.0736551,38843.5575717,0.18024,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,environmental_protection,USD,200000,69531160860,28899.760307,6922.53951049,0,0,313.448793826,32206.1203281,84140.7626885,133002.628207,0.180275,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,factory_farming_reduction,hours,200000,69531160860,23.4454998809,0.00646217304713,0,0,0,3.58819687988,33.2412545735,91.8801569133,0.477785,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,wild_animal_suffering,hours,200000,69531160860,2.56632547015,0.000659102371245,0,0,0,0.38315735537,3.58679210031,10.0882447503,0.4782,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69531160860,6.40372758787,0.00167163050219,0,0,0,0.958344980772,8.94275781366,25.0187392997,0.47795,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69531160860,3.84873384174,0.00104904286182,0,0,0,0.578532199831,5.41361024372,14.9946338214,0.47745,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,biorisk_prevention,hours,200000,69531160860,4.28555426158,0.00118369487362,0,0,0,0.647641053632,6.0004067803,16.8897462326,0.47733,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,space_governance,hours,200000,69531160860,2.22182858489,0.000568788056077,0,0,0,0.333566367098,3.10150543969,8.73569829725,0.478155,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,global_health,hours,200000,69531160860,9.64835311573,0.00251347822906,0,0,0,1.45276442172,13.4243462918,37.4497332603,0.477975,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,strategic_reasoning,hours,200000,69531160860,5.92632177917,0.00159096887063,0,0,0,0.891044384848,8.25513315062,23.3526084878,0.477785,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,environmental_protection,hours,200000,69531160860,14.6085802648,0.00405408724171,0,0,0,2.22236657671,20.7341728763,57.9947683633,0.47758,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,factory_farming_reduction,hours,200000,69531160860,5.11478602427,0.00106788973,0,0,0,0.65843020381,6.6050327912,19.208673388,0.477795,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,wild_animal_suffering,hours,200000,69531160860,0.773769097404,0.00015878714884,0,0,0,0.0990610486276,0.98747336455,2.90174940463,0.477835,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69531160860,1.96133436398,0.000398284805886,0,0,0,0.248225670751,2.48696928943,7.34587325206,0.477975,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69531160860,1.19700375673,0.000243862739536,0,0,0,0.148450564211,1.49868327298,4.41611441551,0.47764,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,biorisk_prevention,hours,200000,69531160860,1.43086058344,0.000294069653979,0,0,0,0.181810459254,1.82925952005,5.34343137083,0.4777,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,space_governance,hours,200000,69531160860,0.733739043769,0.000138924126056,0,0,0,0.0917642530401,0.922589259519,2.68476910274,0.478545,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,global_health,hours,200000,69531160860,2.6091938749,0.000540492405439,0,0,0,0.328421356921,3.2816577278,9.62646910058,0.477585,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,strategic_reasoning,hours,200000,69531160860,1.70223583968,0.000354277434101,0,0,0,0.215570740448,2.16744066447,6.3607462094,0.477655,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,environmental_protection,hours,200000,69531160860,3.2165238578,0.00066283528916,0,0,0,0.407312077636,4.08257573104,11.9495670363,0.47768,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,five_year_cumulative,cause_directed_cash,factory_farming_reduction,USD,200000,69531160860,74091.6207176,17891.294748,0,0,876.930882158,82435.172298,214281.268357,341470.11622,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,five_year_cumulative,cause_directed_cash,wild_animal_suffering,USD,200000,69531160860,14400.650511,3521.48503796,0,0,178.611117581,16030.9449453,41679.9607519,66076.3126829,0.18026,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,five_year_cumulative,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69531160860,46393.319132,11479.3909938,0,0,583.57796265,52145.4392818,134500.413252,211993.534353,0.18029,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,five_year_cumulative,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69531160860,64846.0464465,15612.8775642,0,0,707.478237135,72551.95652,189020.418091,298655.053945,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,five_year_cumulative,cause_directed_cash,biorisk_prevention,USD,200000,69531160860,33648.0982189,8191.53205629,0,0,410.866286187,37634.0769431,97285.531635,154273.051549,0.180245,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,five_year_cumulative,cause_directed_cash,space_governance,USD,200000,69531160860,17431.9057413,4235.1329851,0,0,213.726215943,19433.7238623,50428.1915235,79866.5416989,0.180225,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,five_year_cumulative,cause_directed_cash,global_health,USD,200000,69531160860,98315.6026469,23818.9775427,0,0,1107.51491982,110169.971006,285671.886215,452335.397281,0.180255,especially_prior_driven_appendix_only
voluntary_pools,probability_weighted,five_year_cumulative,cause_directed_cash,strategic_reasoning,USD,200000,69531160860,23859.7992596,5858.32441755,0,0,302.325614317,26576.6147382,68970.5153938,108903.92369,0.18024,especially_prior_driven_appendix_only
