scenario,forecast_basis,horizon,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,probability_zero_or_negative,probability_negligible,probability_gt_100k,probability_gt_500k,probability_gt_1m,probability_gt_5m,evidence_status
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_required_surcharge,USD_internal_threshold_component,200000,69521160841,81446.3026037,22464.055966,1609.72299014,2914.89531114,7608.86345393,66587.9320496,175841.17992,316464.584695,0,0,0,0.1761,0.02641,0.009205,0.000365,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_surcharge_inflow,USD_internal_transfer,200000,69521160841,335.985435801,87.4752622804,0,10.2983521982,34.0511182183,267.570045981,728.413295785,1335.77866184,0.06407,0.06407,0.06407,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_bonus_liability_locked,USD_internal_liability,200000,69521160841,698.945273904,281.919819151,0,49.2954936606,117.336328391,631.922680395,1382.81896452,2529.9744178,0.06407,0.06407,0.06407,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_bonus_liability_released,USD_internal_liability,200000,69521160841,368.474194341,93.1743152073,0,10.5361304855,36.052281741,288.522119059,795.81675292,1467.29044158,0.06407,0.06407,0.06407,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_bonus_paid,USD_internal_transfer,200000,69521160841,330.471079563,143.705684275,0,23.8829647683,58.701271497,371.488585932,676.590772515,1064.47301364,0.07114,0.068875,0.07114,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_reserve_cash,USD_reserve_state,200000,69521160841,1193.26842288,546.407732054,61.6955867974,86.8241021298,181.158868049,1775.69798258,2500,2914.54236719,0,0,0,2e-05,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_free_reserve,USD_reserve_state,200000,69521160841,1193.26842288,546.407732054,61.6955867974,86.8241021298,181.158868049,1775.69798258,2500,2914.54236719,0,0,0,2e-05,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69521160841,243497.162112,69002.8858753,0,0,0,298737.269254,749252.771635,1109341.39693,0.272495,0.272495,0.272495,0.437175,0.16313,0.061905,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_pledge_principal,USD,200000,69521160841,13575.9501048,5573.77234393,0,942.317627656,2309.5083841,12455.9431819,26807.5062455,48659.5283193,0.06407,0.06407,0.06407,0.01787,0.00084,5.5e-05,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_returned_or_cancelled_principal,USD,200000,69521160841,6520.25595293,2848.9322234,0,441.791134374,1143.051247,7356.615377,13658.1418585,20781.5753736,0.071035,0.068875,0.071035,0.00386,1.5e-05,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_incremental_funding_caused_by_bonus,USD,200000,69521160841,2.87768267777,0,0,0,0,0,1.10732929393,4.7078460566,0.853475,0.853475,0.853475,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,conditional,eoy5_annualized_run_rate,dac_funding_lost_to_surcharge,USD,200000,69521160841,36434.2018433,3966.29498654,0,5.06934283261,121.652507147,23027.4817377,81898.8740116,172035.829721,0.06407,0.06407,0.06407,0.08385,0.01269,0.002455,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,gross_planned_principal,USD,200000,69531160860,103392.447643,74341.5402296,0,0,16281.1054221,159671.620471,253817.597917,313967.797976,0.177555,0.177555,0.177555,0.411745,0.00265,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,redirect_cleared_principal,USD,200000,69531160860,16919.7293576,4435.53000877,0,0,248.587212831,19779.623088,50065.7384811,76807.6394335,0.177555,0.177555,0.177555,0.028705,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,redirect_settled_principal,USD,200000,69531160860,16391.2070382,4297.55886887,0,0,240.170765629,19157.1783014,48533.06497,74437.1291032,0.177555,0.177555,0.177555,0.026645,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,redirect_matcher_addon_cash,USD,200000,69531160860,1921.27476828,348.006700311,0,0,16.8807992064,1842.26066808,5450.30844684,9231.06841183,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,redirect_payment_settlement_loss,USD,200000,69531160860,588.589470099,92.6457883429,0,0,4.65855249832,492.185568048,1516.72297167,2725.33949186,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,new_cash,USD,200000,69531160860,2382.62559216,444.530401865,0,0,27.399027071,2209.07606585,6399.48157994,11091.8577183,0.177555,0.177555,0.177555,0.00012,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,rescued_cash,USD,200000,69531160860,13739.6199751,3573.63618765,0,0,200.703610496,15965.5494991,40463.2650176,62474.5564351,0.177555,0.177555,0.177555,0.01674,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,within_high_impact_reallocation,USD,200000,69531160860,2651.58706306,513.315940159,0,0,26.7421838361,2520.58236851,7266.62259817,12426.9433851,0.177555,0.177555,0.177555,6e-05,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,cause_directed_cash,USD,200000,69531160860,21420.0562896,6022.18149179,0,0,397.767581559,25117.8315851,62426.9388682,95669.4049814,0.177555,0.177555,0.177555,0.045655,3e-05,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,personal_income_transfers,USD,200000,69531160860,1363.22414673,138.808083169,0,0,4.84647161955,949.468467872,3476.87310637,6640.7158876,0.177555,0.177555,0.177555,6e-05,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,donation_displacement,USD,200000,69531160860,603.64099494,101.063371062,0,0,6.16169309416,511.018442397,1551.25765915,2767.06101165,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,timing_only_shifts,USD,200000,69531160860,163.092685573,12.1363198768,0,0,0,112.718701876,413.592249554,796.0479096,0.308855,0.308855,0.308855,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,unmatched_fallback_cash,USD,200000,69531160860,86472.7182857,65463.4062705,0,0,15486.3039146,133169.849013,206485.873159,253455.994633,0.177555,0.177555,0.177555,0.35819,0.00019,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,processor_fees,USD,200000,69531160860,666.450976383,171.184559555,0,0,11.1032106016,736.668662933,1905.78581953,3014.60815508,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,refund_losses,USD,200000,69531160860,45.9797035181,3.99912673953,0,0,0.204536474873,24.9280202524,94.9548775835,194.975453559,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,chargeback_losses,USD,200000,69531160860,25.2578088845,1.97433314884,0,0,0.0985089649512,12.8231348182,50.3293725822,106.291828143,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,failed_settlement_losses,USD,200000,69531160860,612.759471256,100.928848905,0,0,5.47755230499,520.461470228,1586.57313529,2828.34033629,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,bonus_transfer_fees,USD,200000,69531160860,5.55100021715,0.616700792437,0,0,0.00408691278402,5.13372934304,18.0971557251,31.3627505722,0.237335,0.234855,0.237335,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,cloud_costs,USD,200000,69531160860,867.941592032,675.174699568,75.5384098098,130.104930441,299.044140392,1261.69764644,1924.79130447,2326.92213762,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,api_costs,USD,200000,69531160860,869.150297549,676.450544263,75.2781078476,129.612269044,299.836954449,1264.4148811,1921.07286753,2329.2817368,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,support_cash_costs,USD,200000,69531160860,1888.29781562,1397.09207116,150.975011458,262.809345066,612.622088325,2733.41521323,4310.95586556,5293.64319529,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,review_cash_costs,USD,200000,69531160860,1367.23869122,1022.77375853,112.576893009,194.355077284,452.613486188,1980.61550587,3107.81683527,3789.13109459,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,legal_cash_costs,USD,200000,69531160860,933.233208243,668.248140167,69.6798970722,122.321519358,290.058607703,1349.94235405,2169.81720664,2690.792283,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,security_cash_costs,USD,200000,69531160860,934.378680291,671.231789,68.9733742645,122.207811122,291.794565542,1353.56669981,2176.18288439,2680.08856263,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,cash_operating_costs,USD,200000,69531160860,8216.23924521,6687.08928841,689.68681561,1190.83196319,2686.43472085,12211.7209781,17444.5327305,20756.8307508,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,net_causal_cash,USD,200000,69531160860,7302.3653271,-830.930440271,-8345.62973647,-5850.53984151,-2937.55833344,7083.06662967,30463.9173212,52824.8731564,0,0.605925,0.782255,0.013255,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,ordinary_action_hours,hours,200000,69531160860,42.617570071,3.06817303381,0,0,0.0966896750993,23.3686903432,96.5705434064,198.290745517,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,skilled_work_hours,hours,200000,69531160860,11.0293503761,0.636995948757,0,0,0.0185013327735,5.26303584355,23.4045234967,49.8023684015,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,support_review_coordination_hours,hours,200000,69531160860,21094.8065957,19202.3592523,2780.22966042,4711.10951277,10175.7347783,29842.5705859,40309.156846,46638.8157213,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,completed_direct_trades,commitments,200000,69531160860,28.272954025,2.75861734828,0,0,0.0989157124139,18.6905759535,68.8774709142,133.14294071,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,completed_same_action_coacts,groups,200000,69531160860,0.942865100389,0.0599840015377,0,0,0.00178704441369,0.480812421013,2.04375786606,4.33994011299,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,completed_complementary_role_coacts,groups,200000,69531160860,0.219858000748,0.0113139448186,0,0,0.000309576288693,0.0974076270647,0.445271275177,0.972459320542,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,completed_dietary_animal_product,commitments_or_groups,200000,69531160860,6.66504479975,0.646834833219,0,0,0.0232112532146,4.38873789889,16.1682410426,31.3066050538,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,completed_consumption_change,commitments_or_groups,200000,69531160860,5.3320358398,0.517467866576,0,0,0.0185690025716,3.51099031911,12.9345928341,25.045284043,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,completed_transport_carbon,commitments_or_groups,200000,69531160860,4.88769951982,0.474345544361,0,0,0.0170215856907,3.21840779252,11.8567100979,22.9581770394,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,completed_skilled_work,commitments_or_groups,200000,69531160860,7.21886112701,0.588011126212,0,0,0.0200805530795,4.2387086275,16.5498061615,33.3837860087,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69531160860,5.3320358398,0.517467866576,0,0,0.0185690025716,3.51099031911,12.9345928341,25.045284043,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,successful_dac_projects,projects,200000,69531160860,0.334160473932,0.0437938957582,0,0,0.00174778270465,0.206044631296,0.63439126742,1.2352914002,0.230065,0.230065,0.230065,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,lapsed_dac_projects,projects,200000,69531160860,15.4610118919,7.09974717941,0.445039785308,0.890580181231,2.56242903732,17.5231646861,37.0470826294,56.6788065392,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_project_funding,USD,200000,69531160860,1043.90908153,114.538934621,0,0,2.54250443406,909.784031093,3157.94046548,4562.18426166,0.230065,0.230065,0.230065,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_project_target,USD,200000,69531160860,102639.378617,20872.9713566,694.945519708,1541.8043057,5543.68992027,73647.1228195,218394.996637,414039.20914,0,0,0,0.19999,0.039825,0.014985,0.000875,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_gross_threshold,USD,200000,69531160860,107771.347548,21916.6199245,729.692795693,1618.89452099,5820.87441628,77329.4789605,229314.746469,434741.169597,0,0,0,0.20761,0.04225,0.01611,0.00097,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,5131.96893087,1043.64856783,34.7472759854,77.090215285,277.184496014,3682.35614098,10919.7498319,20701.960457,0,0,0,0.00485,0.00022,3e-05,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,52.1954540764,5.72694673104,0,0,0.127125221703,45.4892015547,157.897023274,228.109213083,0.230065,0.230065,0.230065,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,482.092340991,68.5899035615,0,0,0.857771445635,540.790025054,2163.13229111,2500,0.230065,0.230065,0.230065,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,56.9244180718,6.03696892366,0,0,0.130501745623,48.7414484383,173.261187185,248.89919842,0.230065,0.230065,0.230065,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_bonus_paid,USD_internal_transfer,200000,69531160860,425.167922919,61.5753872983,0,0,0.459372179832,473.166562828,1819.15917374,2290.9036801,0.237335,0.234855,0.237335,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_reserve_cash,USD_reserve_state,200000,69531160860,2127.02753116,2448.58731796,397.256653596,930.908133725,2100.32303562,2500,2500,2500,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_free_reserve,USD_reserve_state,200000,69531160860,2127.02753116,2448.58731796,397.256653596,930.908133725,2100.32303562,2500,2500,2500,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,4261.52418643,0,0,0,0,0,0,26837.6877193,0.913255,0.913255,0.913255,0.01177,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_pledge_principal,USD,200000,69531160860,9296.96114319,1356.15881531,0,0,17.4778199876,10553.4950726,41456.4691584,45149.9199087,0.230065,0.230065,0.230065,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_returned_or_cancelled_principal,USD,200000,69531160860,8200.85660759,1219.1097251,0,0,9.43529145046,9237.5783457,34471.3852894,40777.9182334,0.23724,0.234855,0.23724,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,17.3467615975,0.00122610281707,0,0,0,2.12013579205,22.6700707045,68.3186434297,0.49468,0.49468,0.49468,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac_funding_lost_to_surcharge,USD,200000,69531160860,1168.53995917,7.54632646809,0,0,0.0580559680689,100.62614366,1089.73138384,4138.85727214,0.230065,0.230065,0.230065,0.00098,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,gross_planned_principal,USD,200000,69531160860,866905.907163,623325.221925,0,0,136510.807001,1338785.12549,2128162.93638,2632499.22919,0.177555,0.177555,0.177555,0.77141,0.557155,0.35208,0.000285,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect_cleared_principal,USD,200000,69531160860,141865.423075,37190.2131505,0,0,2084.30816912,165844.532045,419781.961111,644002.51525,0.177555,0.177555,0.177555,0.34112,0.07762,0.017915,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect_settled_principal,USD,200000,69531160860,137433.966705,36033.3782082,0,0,2013.73949643,160625.571912,406931.08321,624126.697866,0.177555,0.177555,0.177555,0.335135,0.07367,0.01652,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect_matcher_addon_cash,USD,200000,69531160860,16109.1499802,2917.90233338,0,0,141.53900873,15446.6471401,45698.7400543,77398.9582223,0.177555,0.177555,0.177555,0.032905,0.000135,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect_payment_settlement_loss,USD,200000,69531160860,4935.09632621,776.79930226,0,0,39.0601709475,4126.78668594,12717.1387624,22850.9234317,0.177555,0.177555,0.177555,0.003175,1e-05,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,new_cash,USD,200000,69531160860,17384.019082,2868.56397942,0,0,215.202933125,14660.6399148,45908.0757568,82239.2698163,0.177555,0.177555,0.177555,0.03767,0.000895,3e-05,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,rescued_cash,USD,200000,69531160860,115201.429022,29963.564958,0,0,1682.82258031,133864.991954,339268.914378,523825.127033,0.177555,0.177555,0.177555,0.302325,0.054705,0.00973,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,within_high_impact_reallocation,USD,200000,69531160860,22232.5376826,4303.95672903,0,0,224.222926011,21134.1137052,60927.8356308,104195.140691,0.177555,0.177555,0.177555,0.05335,0.00118,1.5e-05,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,cause_directed_cash,USD,200000,69531160860,173930.150609,46363.3347385,0,0,3063.50523923,200901.20947,508648.446661,784776.099215,0.177555,0.177555,0.177555,0.37644,0.10244,0.03059,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,personal_income_transfers,USD,200000,69531160860,11430.1101534,1163.85238964,0,0,40.6358005023,7960.92792293,29152.243738,55679.848596,0.177555,0.177555,0.177555,0.0222,0.00035,3e-05,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,donation_displacement,USD,200000,69531160860,4394.33758166,654.134042512,0,0,48.185124227,3395.46488857,11082.1855577,20342.9506088,0.177555,0.177555,0.177555,0.002845,5e-06,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,timing_only_shifts,USD,200000,69531160860,1188.40301707,81.746601528,0,0,0,737.548462814,2901.03382248,5812.63675844,0.308855,0.308855,0.308855,2.5e-05,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,unmatched_fallback_cash,USD,200000,69531160860,725040.484088,548885.483345,0,0,129846.702054,1116577.9648,1731304.6288,2125131.03193,0.177555,0.177555,0.177555,0.76894,0.526515,0.29178,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,processor_fees,USD,200000,69531160860,5413.84512688,1321.19085765,0,0,85.835870817,5896.74666284,15513.0382921,24758.0089421,0.177555,0.177555,0.177555,0.00085,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,refund_losses,USD,200000,69531160860,330.265557945,24.8859380671,0,0,1.55251210816,156.477200843,641.851424272,1379.2522287,0.177555,0.177555,0.177555,1e-05,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,chargeback_losses,USD,200000,69531160860,180.924000352,12.2974867182,0,0,0.750202234542,80.8063043439,339.756007896,747.12801956,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,failed_settlement_losses,USD,200000,69531160860,5108.96754689,827.673904899,0,0,44.1732711641,4315.56782506,13217.4995646,23602.4501337,0.177555,0.177555,0.177555,0.0033,1e-05,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,bonus_transfer_fees,USD,200000,69531160860,2.58391489182,0.759289679782,0,0,0.0346458315709,2.74872026062,7.41337827013,11.733843,0.237225,0.23481,0.237225,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,cloud_costs,USD,200000,69531160860,7277.3564255,5661.0801733,633.360513021,1090.87980139,2507.37010021,10578.8494971,16138.6347836,19510.3471539,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,api_costs,USD,200000,69531160860,7287.49095637,5671.77764036,631.177981184,1086.74902506,2514.01754115,10601.6324646,16107.4571201,19530.1314854,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,support_cash_costs,USD,200000,69531160860,15832.6509156,11714.0796736,1265.86740376,2203.55527786,5136.60058672,22918.6352494,36145.7068728,44385.1621759,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,review_cash_costs,USD,200000,69531160860,11463.7705648,8575.56459079,943.91394908,1629.59257107,3794.98999957,16606.6992415,26057.8488495,31770.4068701,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,legal_cash_costs,USD,200000,69531160860,7824.80151527,5603.00363678,584.23913699,1025.61889307,2432.02986459,11318.7474301,18193.0827326,22561.2583728,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,security_cash_costs,USD,200000,69531160860,7834.40585782,5628.0203847,578.315214987,1024.66549325,2446.58520339,11349.1361753,18246.4564922,22471.5117944,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,cash_operating_costs,USD,200000,69531160860,68557.0623824,55778.2254146,5779.17424718,9970.46367113,22465.4486043,101891.84625,145567.208579,173094.789036,0,0,0,0.25869,0.0001,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,net_causal_cash,USD,200000,69531160860,59634.0481399,-7336.0004993,-70914.5130445,-49916.2329254,-25049.4687848,56785.7826242,251790.593439,437289.622031,0,0.611525,0.65051,0.196405,0.03981,0.007945,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,ordinary_action_hours,hours,200000,69531160860,357.331933673,25.7254508219,0,0,0.810705737371,195.93748057,809.706863946,1662.59163549,0.177555,0.177555,0.177555,5e-06,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,skilled_work_hours,hours,200000,69531160860,92.4768608454,5.34096603188,0,0,0.155126559408,44.1285313036,196.23792778,417.573704289,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,support_review_coordination_hours,hours,200000,69531160860,176871.839918,161004.396808,23311.1563835,39500.8412994,85319.6223719,250218.476451,337976.776631,391048.531817,0,0,0,0.70101,0.005695,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,completed_direct_trades,commitments,200000,69531160860,237.057845287,23.1299454587,0,0,0.829370204086,156.713290687,577.511102281,1116.35234903,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,completed_same_action_coacts,groups,200000,69531160860,7.90556122634,0.502942782124,0,0,0.014983680084,4.03142722234,17.1361236462,36.3887286397,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,completed_complementary_role_coacts,groups,200000,69531160860,1.8434247755,0.0948630757869,0,0,0.00259567811289,0.816725488466,3.73342838418,8.15369737993,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,completed_dietary_animal_product,commitments_or_groups,200000,69531160860,55.8838371671,5.42346129392,0,0,0.194617430799,36.7978793061,135.564482588,262.493842374,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,completed_consumption_change,commitments_or_groups,200000,69531160860,44.7070697337,4.33876903513,0,0,0.155693944639,29.4383034449,108.451586071,209.995073899,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,completed_transport_carbon,commitments_or_groups,200000,69531160860,40.9814805892,3.97720494887,0,0,0.142719449253,26.9851114911,99.4139538981,192.495484408,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,completed_skilled_work,commitments_or_groups,200000,69531160860,60.527374065,4.93024713517,0,0,0.168367714282,35.539941569,138.763759354,279.910205766,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69531160860,44.7070697337,4.33876903513,0,0,0.155693944639,29.4383034449,108.451586071,209.995073899,0.177555,0.177555,0.177555,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,successful_dac_projects,projects,200000,69531160860,0.717607246522,0.227203481952,0,0,0.0146124508941,0.629702199542,1.3559268783,2.12848084764,0.230065,0.230065,0.230065,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,lapsed_dac_projects,projects,200000,69531160860,131.718837975,60.9452974741,3.65213698555,7.40132556795,21.6920482881,150.594843807,316.374471582,481.529376238,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac_project_funding,USD,200000,69531160860,3083.99324891,664.163691311,0,0,21.3797834385,1948.80262603,6330.59533508,12650.6062996,0.230065,0.230065,0.230065,0.00225,3e-05,0,0,prior_driven_synthetic_not_empirical
