scenario,forecast_basis,year,metric,unit,draws,seed,mean,median,p05,p10,p90,p95,probability_positive
near_zero_additionality,probability_weighted,5,dac_incremental_funding_caused_by_bonus,USD,200000,69531060857,3.52605731004,0,0,0,3.97380899505,10.2704849668,0.2341
near_zero_additionality,probability_weighted,5,dac_pledge_principal,USD,200000,69531060857,13182.0565957,5454.92371676,0,0,23999.7153805,45740.5348498,0.821335
near_zero_additionality,probability_weighted,5,dac_project_funding,USD,200000,69531060857,3796.38146399,811.218737134,0,0,7794.56246108,15453.9541664,0.821335
near_zero_additionality,probability_weighted,5,dac_project_target,USD,200000,69531060857,1023807.53442,206741.817199,7035.34672045,15763.4703882,2133065.38603,4030353.84573,1
near_zero_additionality,probability_weighted,5,dac_required_surcharge,USD_internal_threshold_component,200000,69531060857,129250.087153,22070.3980249,140.706934409,315.271013734,263975.812586,517887.792693,1
near_zero_additionality,probability_weighted,5,dac_reserve_cash,USD_reserve_state,200000,69531060857,1782.81699216,1508.71697119,143.768282668,197.354997507,2500,3222.64496977,1
near_zero_additionality,probability_weighted,5,dac_returned_or_cancelled_principal,USD,200000,69531060857,8836.86928371,4010.406256,0,0,16780.7538579,27914.9102921,0.82093
near_zero_additionality,probability_weighted,5,dac_surcharge_inflow,USD_internal_transfer,200000,69531060857,548.805848023,114.55725062,0,0,1138.34736751,2234.47696232,0.821335
near_zero_additionality,probability_weighted,5,lapsed_dac_projects,projects,200000,69531060857,156.185695852,72.2777327994,4.3045418167,8.80027707113,372.965240222,575.114544555,1
near_zero_additionality,probability_weighted,5,successful_dac_projects,projects,200000,69531060857,0.823128713863,0.306431767569,0,0,1.6385042396,2.59816173598,0.821335
voluntary_pools,conditional,1,_gross_threshold,USD,200000,69521160841,185290.338423,51105.7273227,3662.11980257,6631.38683284,400038.684318,719956.930182,1
voluntary_pools,conditional,1,_project_target,USD,200000,69521160841,176466.988975,48672.1212597,3487.7331453,6315.60650747,380989.22316,685673.26684,1
voluntary_pools,conditional,1,_reserve_capacity_probability,indicator,200000,69521160841,0.190845,0,0,0,1,1,0.190845
voluntary_pools,conditional,1,_reserve_exhaustion_probability,indicator,200000,69521160841,0,0,0,0,0,0,0
voluntary_pools,conditional,1,_surcharge_rate,proportion,200000,69521160841,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,conditional,1,dac_bonus_liability_locked,USD_internal_liability,200000,69521160841,888.741380394,407.05668537,0,8.30572383358,2500,2500,0.93593
voluntary_pools,conditional,1,dac_bonus_liability_released,USD_internal_liability,200000,69521160841,104.070599763,34.8884949082,0,1.13962345013,241.991079433,367.658918805,0.93593
voluntary_pools,conditional,1,dac_bonus_paid,USD_internal_transfer,200000,69521160841,784.670780631,361.997043677,0,5.98050682413,2300.92251826,2330.47117631,0.928505
voluntary_pools,conditional,1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69521160841,10625.6853748,0,0,0,36823.2355214,77096.0653697,0.190845
voluntary_pools,conditional,1,dac_free_reserve,USD_reserve_state,200000,69521160841,1810.92018436,2196.95130567,324.510429154,380.560631322,2497.9438456,2500,1
voluntary_pools,conditional,1,dac_funding_lost_to_surcharge,USD,200000,69521160841,2744.69488529,60.4822092728,0,0.547829535122,5054.8602676,12899.0465012,0.93593
voluntary_pools,conditional,1,dac_gross_threshold,USD,200000,69521160841,185290.338423,51105.7273227,3662.11980257,6631.38683284,400038.684318,719956.930182,1
voluntary_pools,conditional,1,dac_incremental_funding_caused_by_bonus,USD,200000,69521160841,25.66412612,0.144821666288,0,0,45.077806493,116.700034638,0.55729
voluntary_pools,conditional,1,dac_pledge_principal,USD,200000,69521160841,17185.8776753,8029.08329698,0,171.250257753,45774.6671711,50741.5271597,0.93593
voluntary_pools,conditional,1,dac_project_funding,USD,200000,69521160841,1911.81929984,656.622329265,0,22.2936191142,4469.60105349,6727.21806994,0.93593
voluntary_pools,conditional,1,dac_project_target,USD,200000,69521160841,176466.988975,48672.1212597,3487.7331453,6315.60650747,380989.22316,685673.26684,1
voluntary_pools,conditional,1,dac_required_surcharge,USD_internal_threshold_component,200000,69521160841,8823.34944874,2433.60606299,174.386657265,315.780325373,19049.461158,34283.663342,1
voluntary_pools,conditional,1,dac_reserve_cash,USD_reserve_state,200000,69521160841,1810.92018436,2196.95130567,324.510429154,380.560631322,2497.9438456,2500,1
voluntary_pools,conditional,1,dac_returned_or_cancelled_principal,USD,200000,69521160841,15178.4674104,7133.99550333,0,124.280658448,41348.0362479,45837.266406,0.92878
voluntary_pools,conditional,1,dac_surcharge_inflow,USD_internal_transfer,200000,69521160841,95.5909649921,32.8311164633,0,1.11468095571,223.480052675,336.360903497,0.93593
voluntary_pools,conditional,1,lapsed_dac_projects,projects,200000,69521160841,26.2156899526,15.6183071745,2.95775078483,4.25987039187,57.5254671089,83.2803547542,1
voluntary_pools,conditional,1,successful_dac_projects,projects,200000,69521160841,0.635295882353,0.186594780616,0,0.0192048228351,1.19957419994,2.26347635118,0.93593
voluntary_pools,conditional,2,_gross_threshold,USD,200000,69521160841,527364.809359,145454.76238,10422.9563612,18873.9471396,1138571.63998,2049108.1859,1
voluntary_pools,conditional,2,_project_target,USD,200000,69521160841,502252.19939,138528.345124,9926.62510586,17975.187752,1084353.94284,1951531.60562,1
voluntary_pools,conditional,2,_reserve_capacity_probability,indicator,200000,69521160841,0.411895,0,0,0,1,1,0.411895
voluntary_pools,conditional,2,_reserve_exhaustion_probability,indicator,200000,69521160841,0,0,0,0,0,0,0
voluntary_pools,conditional,2,_surcharge_rate,proportion,200000,69521160841,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,conditional,2,dac_bonus_liability_locked,USD_internal_liability,200000,69521160841,724.245731799,488.968188186,0,23.6833427249,1724.41063641,1868.64867514,0.93593
voluntary_pools,conditional,2,dac_bonus_liability_released,USD_internal_liability,200000,69521160841,138.153564578,84.4782711881,0,3.2486308786,298.246880561,483.489747428,0.93593
voluntary_pools,conditional,2,dac_bonus_paid,USD_internal_transfer,200000,69521160841,586.092167221,353.179043558,0,9.7806448517e-17,1552.87247001,1686.36924971,0.882375
voluntary_pools,conditional,2,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69521160841,65776.7874405,0,0,0,234240.579575,347598.627292,0.411895
voluntary_pools,conditional,2,dac_free_reserve,USD_reserve_state,200000,69521160841,1352.39419096,1389.40405308,175.622924031,205.430151282,2492.82690717,2500,1
voluntary_pools,conditional,2,dac_funding_lost_to_surcharge,USD,200000,69521160841,11337.4479256,245.160994799,0,1.56187661527,26613.4306362,56959.5352283,0.93593
voluntary_pools,conditional,2,dac_gross_threshold,USD,200000,69521160841,527364.809359,145454.76238,10422.9563612,18873.9471396,1138571.63998,2049108.1859,1
voluntary_pools,conditional,2,dac_incremental_funding_caused_by_bonus,USD,200000,69521160841,12.6307880905,0,0,0,20.041629573,47.8064887041,0.39449
voluntary_pools,conditional,2,dac_pledge_principal,USD,200000,69521160841,14287.3556737,9669.27147362,0,488.352631317,33163.7916392,38386.7466578,0.93593
voluntary_pools,conditional,2,dac_project_funding,USD,200000,69521160841,2551.32347642,1534.62004776,0,63.5065046567,5495.71414527,8826.07734171,0.93593
voluntary_pools,conditional,2,dac_project_target,USD,200000,69521160841,502252.19939,138528.345124,9926.62510586,17975.187752,1084353.94284,1951531.60562,1
voluntary_pools,conditional,2,dac_required_surcharge,USD_internal_threshold_component,200000,69521160841,25112.6099695,6926.41725619,496.331255293,898.759387601,54217.697142,97576.5802811,1
voluntary_pools,conditional,2,dac_reserve_cash,USD_reserve_state,200000,69521160841,1352.39419096,1389.40405308,175.622924031,205.430151282,2492.82690717,2500,1
voluntary_pools,conditional,2,dac_returned_or_cancelled_principal,USD,200000,69521160841,11608.4660235,7002.30733524,0,1.7763568394e-15,29677.7574552,33818.9488937,0.89372
voluntary_pools,conditional,2,dac_surcharge_inflow,USD_internal_transfer,200000,69521160841,127.566173821,76.7310023881,0,3.17532523283,274.785707263,441.303867086,0.93593
voluntary_pools,conditional,2,lapsed_dac_projects,projects,200000,69521160841,75.5538900985,45.2141446919,8.46244598919,12.2356373313,165.767205048,239.233645091,1
voluntary_pools,conditional,2,successful_dac_projects,projects,200000,69521160841,0.868146508712,0.35946511211,0,0.0541688347799,1.45634323075,2.40475477517,0.93593
voluntary_pools,conditional,3,_gross_threshold,USD,200000,69521160841,869439.280295,239803.797437,17183.7929197,31116.5074464,1877104.59565,3378259.44162,1
voluntary_pools,conditional,3,_project_target,USD,200000,69521160841,828037.409805,228384.568988,16365.5170664,29634.7689966,1787718.66252,3217389.9444,1
voluntary_pools,conditional,3,_reserve_capacity_probability,indicator,200000,69521160841,0.54178,1,0,0,1,1,0.54178
voluntary_pools,conditional,3,_reserve_exhaustion_probability,indicator,200000,69521160841,0,0,0,0,0,0,0
voluntary_pools,conditional,3,_surcharge_rate,proportion,200000,69521160841,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,conditional,3,dac_bonus_liability_locked,USD_internal_liability,200000,69521160841,536.539895679,339.092942327,0,39.0455126308,1240.23485682,1408.36838848,0.93593
voluntary_pools,conditional,3,dac_bonus_liability_released,USD_internal_liability,200000,69521160841,189.908478649,77.4685786858,0,5.35586628224,417.689260359,762.364009915,0.93593
voluntary_pools,conditional,3,dac_bonus_paid,USD_internal_transfer,200000,69521160841,346.63141703,141.565252996,0,4.26807673648e-13,1047.0219409,1218.76129096,0.899
voluntary_pools,conditional,3,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69521160841,120321.838534,13536.2189805,0,0,388201.523834,573324.004247,0.54178
voluntary_pools,conditional,3,dac_free_reserve,USD_reserve_state,200000,69521160841,1180.42630283,849.562445398,109.796830984,136.6189068,2500,2500,1
voluntary_pools,conditional,3,dac_funding_lost_to_surcharge,USD,200000,69521160841,18642.28769,1299.7533333,0,2.57545374347,43067.3156828,88846.0833186,0.93593
voluntary_pools,conditional,3,dac_gross_threshold,USD,200000,69521160841,869439.280295,239803.797437,17183.7929197,31116.5074464,1877104.59565,3378259.44162,1
voluntary_pools,conditional,3,dac_incremental_funding_caused_by_bonus,USD,200000,69521160841,6.58358743749,0,0,0,9.1644518942,22.1042298549,0.290455
voluntary_pools,conditional,3,dac_pledge_principal,USD,200000,69521160841,10635.5611752,6749.88140312,0,805.121905685,24258.3993362,29091.2326433,0.93593
voluntary_pools,conditional,3,dac_project_funding,USD,200000,69521160841,3493.27057802,1443.06497571,0,104.699914014,7656.39430206,13711.2631242,0.93593
voluntary_pools,conditional,3,dac_project_target,USD,200000,69521160841,828037.409805,228384.568988,16365.5170664,29634.7689966,1787718.66252,3217389.9444,1
voluntary_pools,conditional,3,dac_required_surcharge,USD_internal_threshold_component,200000,69521160841,41401.8704902,11419.2284494,818.275853321,1481.73844983,89385.933126,160869.49722,1
voluntary_pools,conditional,3,dac_reserve_cash,USD_reserve_state,200000,69521160841,1180.42630283,849.562445398,109.796830984,136.6189068,2500,2500,1
voluntary_pools,conditional,3,dac_returned_or_cancelled_principal,USD,200000,69521160841,6967.62706823,2908.4250527,0,7.27595761418e-12,20530.4665492,24073.7757434,0.908905
voluntary_pools,conditional,3,dac_surcharge_inflow,USD_internal_transfer,200000,69521160841,174.663528901,72.1532487853,0,5.23499570072,382.819715103,685.563156212,0.93593
voluntary_pools,conditional,3,lapsed_dac_projects,projects,200000,69521160841,125.035845551,75.0935783287,14.0636287612,20.3283563045,274.080622007,394.986766858,1
voluntary_pools,conditional,3,successful_dac_projects,projects,200000,69521160841,0.957241827967,0.454591876077,0,0.0851223890769,1.60241409571,2.42168367173,0.93593
voluntary_pools,conditional,4,_gross_threshold,USD,200000,69521160841,1211513.75123,334152.832495,23944.6294783,43359.0677532,2615637.55131,4707410.69734,1
voluntary_pools,conditional,4,_project_target,USD,200000,69521160841,1153822.62022,318240.792852,22804.409027,41294.3502411,2491083.3822,4483248.28319,1
voluntary_pools,conditional,4,_reserve_capacity_probability,indicator,200000,69521160841,0.628475,1,0,0,1,1,0.628475
voluntary_pools,conditional,4,_reserve_exhaustion_probability,indicator,200000,69521160841,0,0,0,0,0,0,0
voluntary_pools,conditional,4,_surcharge_rate,proportion,200000,69521160841,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,conditional,4,dac_bonus_liability_locked,USD_internal_liability,200000,69521160841,527.613898364,293.418305908,0,54.4076815353,1090.49893227,1478.80743432,0.93593
voluntary_pools,conditional,4,dac_bonus_liability_released,USD_internal_liability,200000,69521160841,263.226715797,77.4333532566,0,7.463092427,567.072552665,1043.62190456,0.93593
voluntary_pools,conditional,4,dac_bonus_paid,USD_internal_transfer,200000,69521160841,264.387182567,124.536126767,0,27.2536081241,769.996215591,946.950379423,0.92551
voluntary_pools,conditional,4,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69521160841,171783.457795,47375.7324728,0,0,537791.48397,794275.625933,0.628475
voluntary_pools,conditional,4,dac_free_reserve,USD_reserve_state,200000,69521160841,1156.70111382,657.614420944,84.3721280396,110.836280631,2500,2505.68143349,1
voluntary_pools,conditional,4,dac_funding_lost_to_surcharge,USD,200000,69521160841,25822.1280231,2687.6610294,0,3.59078450445,58392.5893893,122261.010569,0.93593
voluntary_pools,conditional,4,dac_gross_threshold,USD,200000,69521160841,1211513.75123,334152.832495,23944.6294783,43359.0677532,2615637.55131,4707410.69734,1
voluntary_pools,conditional,4,dac_incremental_funding_caused_by_bonus,USD,200000,69521160841,3.97851732064,0,0,0,4.53501507709,12.1319373633,0.2223
voluntary_pools,conditional,4,dac_pledge_principal,USD,200000,69521160841,10404.5753552,5797.65319213,0,1121.89118005,21855.7219386,29245.9838244,0.93593
voluntary_pools,conditional,4,dac_project_funding,USD,200000,69521160841,4813.23987109,1474.20167989,0,145.893322807,10384.8335229,19012.6232853,0.93593
voluntary_pools,conditional,4,dac_project_target,USD,200000,69521160841,1153822.62022,318240.792852,22804.409027,41294.3502411,2491083.3822,4483248.28319,1
voluntary_pools,conditional,4,dac_required_surcharge,USD_internal_threshold_component,200000,69521160841,57691.131011,15912.0396426,1140.22045135,2064.71751206,124554.16911,224162.414159,1
voluntary_pools,conditional,4,dac_reserve_cash,USD_reserve_state,200000,69521160841,1156.70111382,657.614420944,84.3721280396,110.836280631,2500,2505.68143349,1
voluntary_pools,conditional,4,dac_returned_or_cancelled_principal,USD,200000,69521160841,5350.67349058,2487.80703776,0,481.431626454,15403.8081305,18865.6077976,0.926435
voluntary_pools,conditional,4,dac_surcharge_inflow,USD_internal_transfer,200000,69521160841,240.661993555,73.7100839944,0,7.29466614036,519.241676145,950.631164263,0.93593
voluntary_pools,conditional,4,lapsed_dac_projects,projects,200000,69521160841,174.464580347,104.979440145,19.6860430072,28.4468195973,382.10765701,550.524668677,1
voluntary_pools,conditional,4,successful_dac_projects,projects,200000,69521160841,1.09955780489,0.542394723837,0,0.110595148356,1.8898818172,2.79020522841,0.93593
voluntary_pools,conditional,5,_gross_threshold,USD,200000,69521160841,1553588.22217,428501.867552,30705.4660369,55601.62806,3354170.50697,6036561.95307,1
voluntary_pools,conditional,5,_project_target,USD,200000,69521160841,1479607.83063,408097.016716,29243.3009875,52953.9314857,3194448.10188,5749106.62197,1
voluntary_pools,conditional,5,_reserve_capacity_probability,indicator,200000,69521160841,0.68912,1,0,0,1,1,0.68912
voluntary_pools,conditional,5,_reserve_exhaustion_probability,indicator,200000,69521160841,0,0,0,0,0,0,0
voluntary_pools,conditional,5,_surcharge_rate,proportion,200000,69521160841,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,conditional,5,dac_bonus_liability_locked,USD_internal_liability,200000,69521160841,608.230724781,284.548827166,0,56.6728301019,1111.73166586,1997.64453767,0.93593
voluntary_pools,conditional,5,dac_bonus_liability_released,USD_internal_liability,200000,69521160841,334.251421554,87.5918739719,0,9.57031852436,721.582141674,1327.77180441,0.93593
voluntary_pools,conditional,5,dac_bonus_paid,USD_internal_transfer,200000,69521160841,273.979303227,125.153624393,0,23.834737351,702.986715258,863.392517382,0.92883
voluntary_pools,conditional,5,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69521160841,221654.477155,63079.2963159,0,0,685641.014015,1013807.3899,0.68912
voluntary_pools,conditional,5,dac_free_reserve,USD_reserve_state,200000,69521160841,1187.75406664,600.517338701,72.9488275102,99.6327648531,2500,2683.63105865,1
voluntary_pools,conditional,5,dac_funding_lost_to_surcharge,USD,200000,69521160841,33119.7679091,3610.0844204,0,4.60465307295,74521.8118616,156523.815506,0.93593
voluntary_pools,conditional,5,dac_gross_threshold,USD,200000,69521160841,1553588.22217,428501.867552,30705.4660369,55601.62806,3354170.50697,6036561.95307,1
voluntary_pools,conditional,5,dac_incremental_funding_caused_by_bonus,USD,200000,69521160841,3.01661768671,0,0,0,2.26470911913,7.39150827751,0.175595
voluntary_pools,conditional,5,dac_pledge_principal,USD,200000,69521160841,11883.5084218,5619.91236624,0,1058.9430379,22683.3816424,38470.93681,0.93593
voluntary_pools,conditional,5,dac_project_funding,USD,200000,69521160841,6100.64512094,1651.60665056,0,187.0867316,13210.81185,24174.1244743,0.93593
voluntary_pools,conditional,5,dac_project_target,USD,200000,69521160841,1479607.83063,408097.016716,29243.3009875,52953.9314857,3194448.10188,5749106.62197,1
voluntary_pools,conditional,5,dac_required_surcharge,USD_internal_threshold_component,200000,69521160841,73980.3915317,20404.8508358,1462.16504938,2647.69657428,159722.405094,287455.331098,1
voluntary_pools,conditional,5,dac_reserve_cash,USD_reserve_state,200000,69521160841,1187.75406664,600.517338701,72.9488275102,99.6327648531,2500,2683.63105865,1
voluntary_pools,conditional,5,dac_returned_or_cancelled_principal,USD,200000,69521160841,5477.83104481,2491.51346991,0,430.532058632,13964.9766235,17750.5432352,0.928915
voluntary_pools,conditional,5,dac_surcharge_inflow,USD_internal_transfer,200000,69521160841,305.032256047,82.5803325282,0,9.35433657999,660.5405925,1208.70622372,0.93593
voluntary_pools,conditional,5,lapsed_dac_projects,projects,200000,69521160841,223.861415955,134.838903662,25.2976441863,36.5900903288,490.031260011,706.121645563,1
voluntary_pools,conditional,5,successful_dac_projects,projects,200000,69521160841,1.27377296922,0.63430327694,0,0.133038156273,2.22529464546,3.26543970481,0.93593
voluntary_pools,probability_weighted,1,_gross_threshold,USD,200000,69531160860,107771.347548,21916.6199245,729.692795693,1618.89452099,229314.746469,434741.169597,1
voluntary_pools,probability_weighted,1,_project_target,USD,200000,69531160860,102639.378617,20872.9713566,694.945519708,1541.8043057,218394.996637,414039.20914,1
voluntary_pools,probability_weighted,1,_reserve_capacity_probability,indicator,200000,69531160860,0.086745,0,0,0,0,1,0.086745
voluntary_pools,probability_weighted,1,_reserve_exhaustion_probability,indicator,200000,69531160860,0,0,0,0,0,0,0
voluntary_pools,probability_weighted,1,_surcharge_rate,proportion,200000,69531160860,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,probability_weighted,1,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,482.092340991,68.5899035615,0,0,2163.13229111,2500,0.769935
voluntary_pools,probability_weighted,1,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,56.9244180718,6.03696892366,0,0,173.261187185,248.89919842,0.769935
voluntary_pools,probability_weighted,1,dac_bonus_paid,USD_internal_transfer,200000,69531160860,425.167922919,61.5753872983,0,0,1819.15917374,2290.9036801,0.762665
voluntary_pools,probability_weighted,1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,4261.52418643,0,0,0,0,26837.6877193,0.086745
voluntary_pools,probability_weighted,1,dac_free_reserve,USD_reserve_state,200000,69531160860,2127.02753116,2448.58731796,397.256653596,930.908133725,2500,2500,1
voluntary_pools,probability_weighted,1,dac_funding_lost_to_surcharge,USD,200000,69531160860,1168.53995917,7.54632646809,0,0,1089.73138384,4138.85727214,0.769935
voluntary_pools,probability_weighted,1,dac_gross_threshold,USD,200000,69531160860,107771.347548,21916.6199245,729.692795693,1618.89452099,229314.746469,434741.169597,1
voluntary_pools,probability_weighted,1,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,17.3467615975,0.00122610281707,0,0,22.6700707045,68.3186434297,0.50532
voluntary_pools,probability_weighted,1,dac_pledge_principal,USD,200000,69531160860,9296.96114319,1356.15881531,0,0,41456.4691584,45149.9199087,0.769935
voluntary_pools,probability_weighted,1,dac_project_funding,USD,200000,69531160860,1043.90908153,114.538934621,0,0,3157.94046548,4562.18426166,0.769935
voluntary_pools,probability_weighted,1,dac_project_target,USD,200000,69531160860,102639.378617,20872.9713566,694.945519708,1541.8043057,218394.996637,414039.20914,1
voluntary_pools,probability_weighted,1,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,5131.96893087,1043.64856783,34.7472759854,77.090215285,10919.7498319,20701.960457,1
voluntary_pools,probability_weighted,1,dac_reserve_cash,USD_reserve_state,200000,69531160860,2127.02753116,2448.58731796,397.256653596,930.908133725,2500,2500,1
voluntary_pools,probability_weighted,1,dac_returned_or_cancelled_principal,USD,200000,69531160860,8200.85660759,1219.1097251,0,0,34471.3852894,40777.9182334,0.76276
voluntary_pools,probability_weighted,1,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,52.1954540764,5.72694673104,0,0,157.897023274,228.109213083,0.769935
voluntary_pools,probability_weighted,1,lapsed_dac_projects,projects,200000,69531160860,15.4610118919,7.09974717941,0.445039785308,0.890580181231,37.0470826294,56.6788065392,1
voluntary_pools,probability_weighted,1,successful_dac_projects,projects,200000,69531160860,0.334160473932,0.0437938957582,0,0,0.63439126742,1.2352914002,0.769935
voluntary_pools,probability_weighted,2,_gross_threshold,USD,200000,69531160860,306733.83533,62378.0720927,2076.81795697,4607.62286742,652665.047642,1237340.25193,1
voluntary_pools,probability_weighted,2,_project_target,USD,200000,69531160860,292127.462219,59407.6877073,1977.92186378,4388.21225469,621585.759659,1178419.28755,1
voluntary_pools,probability_weighted,2,_reserve_capacity_probability,indicator,200000,69531160860,0.223455,0,0,0,1,1,0.223455
voluntary_pools,probability_weighted,2,_reserve_exhaustion_probability,indicator,200000,69531160860,0,0,0,0,0,0,0
voluntary_pools,probability_weighted,2,_surcharge_rate,proportion,200000,69531160860,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,probability_weighted,2,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,479.188199112,196.570641819,0,0,1550.11822238,1798.88604944,0.769935
voluntary_pools,probability_weighted,2,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,79.7640905753,17.3172699336,0,0,181.022559049,315.033950597,0.769935
voluntary_pools,probability_weighted,2,dac_bonus_paid,USD_internal_transfer,200000,69531160860,399.424108537,116.881558711,0,0,1376.88544027,1623.20945937,0.743155
voluntary_pools,probability_weighted,2,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,29717.0090966,0,0,0,103452.643296,204902.704414,0.223455
voluntary_pools,probability_weighted,2,dac_free_reserve,USD_reserve_state,200000,69531160860,1801.18488216,2302.82256492,198.958449359,249.595680819,2500,2500,1
voluntary_pools,probability_weighted,2,dac_funding_lost_to_surcharge,USD,200000,69531160860,5191.57516408,21.6306838953,0,0,9799.48290453,24418.6763543,0.769935
voluntary_pools,probability_weighted,2,dac_gross_threshold,USD,200000,69531160860,306733.83533,62378.0720927,2076.81795697,4607.62286742,652665.047642,1237340.25193,1
voluntary_pools,probability_weighted,2,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,11.7329547241,0,0,0,15.8553699359,43.2241200933,0.41355
voluntary_pools,probability_weighted,2,dac_pledge_principal,USD,200000,69531160860,9394.60235917,3891.45281471,0,0,29652.5864128,34842.1427982,0.769935
voluntary_pools,probability_weighted,2,dac_project_funding,USD,200000,69531160860,1471.62919073,328.530356322,0,0,3364.08661719,5803.51911984,0.769935
voluntary_pools,probability_weighted,2,dac_project_target,USD,200000,69531160860,292127.462219,59407.6877073,1977.92186378,4388.21225469,621585.759659,1178419.28755,1
voluntary_pools,probability_weighted,2,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,14606.3731109,2970.38438537,98.8960931892,219.410612734,31079.287983,58920.9643776,1
voluntary_pools,probability_weighted,2,dac_reserve_cash,USD_reserve_state,200000,69531160860,1801.18488216,2302.82256492,198.958449359,249.595680819,2500,2500,1
voluntary_pools,probability_weighted,2,dac_returned_or_cancelled_principal,USD,200000,69531160860,7849.39170891,2288.08802975,0,0,26396.7250412,30878.3351658,0.747765
voluntary_pools,probability_weighted,2,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,73.5814595363,16.4265178161,0,0,168.20433086,290.175955992,0.769935
voluntary_pools,probability_weighted,2,lapsed_dac_projects,projects,200000,69531160860,44.448668744,20.4105852631,1.24602139359,2.5111494716,106.840927025,162.939668978,1
voluntary_pools,probability_weighted,2,successful_dac_projects,projects,200000,69531160860,0.506821835686,0.117179928098,0,0,0.925331854046,1.59118114798,0.769935
voluntary_pools,probability_weighted,3,_gross_threshold,USD,200000,69531160860,505696.323111,102839.524261,3423.94311825,7596.35121386,1076015.34882,2039939.33426,1
voluntary_pools,probability_weighted,3,_project_target,USD,200000,69531160860,481615.54582,97942.404058,3260.89820786,7234.62020367,1024776.52268,1942799.36596,1
voluntary_pools,probability_weighted,3,_reserve_capacity_probability,indicator,200000,69531160860,0.31534,0,0,0,1,1,0.31534
voluntary_pools,probability_weighted,3,_reserve_exhaustion_probability,indicator,200000,69531160860,0,0,0,0,0,0,0
voluntary_pools,probability_weighted,3,_surcharge_rate,proportion,200000,69531160860,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,probability_weighted,3,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,373.344066601,199.72384247,0,0,1096.71410453,1331.61659269,0.769935
voluntary_pools,probability_weighted,3,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,102.91112021,28.5661083648,0,0,214.498272255,417.21859809,0.769935
voluntary_pools,probability_weighted,3,dac_bonus_paid,USD_internal_transfer,200000,69531160860,270.432946391,88.2605780676,0,0,931.9134546,1165.24401143,0.750645
voluntary_pools,probability_weighted,3,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,56586.5358005,0,0,0,187916.974439,340820.111684,0.31534
voluntary_pools,probability_weighted,3,dac_free_reserve,USD_reserve_state,200000,69531160860,1625.49302417,2089.05619329,121.015105171,161.406136372,2500,2500,1
voluntary_pools,probability_weighted,3,dac_funding_lost_to_surcharge,USD,200000,69531160860,8702.70962512,36.2621107073,0,0,17287.7258174,40056.2517179,0.769935
voluntary_pools,probability_weighted,3,dac_gross_threshold,USD,200000,69531160860,505696.323111,102839.524261,3423.94311825,7596.35121386,1076015.34882,2039939.33426,1
voluntary_pools,probability_weighted,3,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,7.20114431929,0,0,0,9.16292859118,23.9085725737,0.342125
voluntary_pools,probability_weighted,3,dac_pledge_principal,USD,200000,69531160860,7362.60886218,3796.35095545,0,0,21261.8448698,25972.4874179,0.769935
voluntary_pools,probability_weighted,3,dac_project_funding,USD,200000,69531160860,1894.82176809,541.864384057,0,0,3957.86206045,7609.47326356,0.769935
voluntary_pools,probability_weighted,3,dac_project_target,USD,200000,69531160860,481615.54582,97942.404058,3260.89820786,7234.62020367,1024776.52268,1942799.36596,1
voluntary_pools,probability_weighted,3,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,24080.777291,4897.1202029,163.044910393,361.731010184,51238.8261341,97139.9682982,1
voluntary_pools,probability_weighted,3,dac_reserve_cash,USD_reserve_state,200000,69531160860,1625.49302417,2089.05619329,121.015105171,161.406136372,2500,2500,1
voluntary_pools,probability_weighted,3,dac_returned_or_cancelled_principal,USD,200000,69531160860,5373.04600568,1729.31007203,0,0,18147.2782155,22536.6628054,0.754755
